Year,Rk,Player,Age,Team,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,RF/9,lgRF9,RF/G,lgRFG,PB,WP,SB,CS,CS%,Pick,Pos,Awards,-9999
2024,910,Davis Martin,27,CHW,AL,11,10,0,50.0,13,4,8,1,0,0.923,,,2,8.0,2.16,1.31,1.09,1.29,,,,,,,1,,martida03
2024,911,Rafael Ortega,33,CHW,AL,12,4,4,50.0,18,18,0,0,0,1.0,2.0,55.0,-1,-24.0,3.24,2.27,1.5,2.24,,,,,,,8/H9D,,ortegra01
2024,912,Jace Peterson,34,ARI,NL,10,5,3,50.0,20,7,13,0,3,1.0,-3.0,-82.0,-3,-72.0,3.6,3.71,2.0,3.78,,,,,,,/H64D5,,peterja01
2024,913,Eduardo Rodríguez,31,ARI,NL,10,10,0,50.0,5,0,4,1,0,0.8,,,-1,-4.0,0.72,1.37,0.4,1.34,,,,,,,1,,rodried05
2024,914,Anthony Banda,30,LAD,NL,48,2,0,49.2,8,1,7,0,0,1.0,,,0,0.0,1.45,1.36,0.17,1.34,,,,,,,1,,bandaan01
2024,915,Bryce Elder,25,ATL,NL,10,10,0,49.2,9,6,3,0,2,1.0,,,-2,-8.0,1.63,1.36,0.9,1.34,,,,,,,1,,elderbr01
2024,916,Andrew Nardi,25,MIA,NL,59,0,0,49.2,4,0,4,0,0,1.0,,,0,0.0,0.72,1.36,0.07,1.34,,,,,,,1,,nardian01
2024,917,Louis Varland,26,MIN,AL,16,7,0,49.2,7,2,4,1,0,0.857,,,2,8.0,1.09,1.3,0.38,1.29,,,,,,,1,,varlalo01
2024,918,Quinn Priester,23,2TM,2LG,11,7,0,49.2,13,7,4,2,0,0.846,,,-1,-4.0,1.99,1.36,1.0,1.34,,,,,,,1,,priesqu01
2024,918,Quinn Priester,23,PIT,NL,10,6,0,44.2,10,4,4,2,0,0.8,,,-1,-4.0,1.61,1.37,0.8,1.34,,,,,,,1,,priesqu01
2024,918,Quinn Priester,23,BOS,AL,1,1,0,5.0,3,3,0,0,0,1.0,,,0,0.0,5.4,1.26,3.0,1.3,,,,,,,/1,,priesqu01
2024,919,Kyle Muller,26,OAK,AL,21,0,0,49.1,10,5,4,1,0,0.9,,,0,0.0,1.64,1.31,0.43,1.29,,,,,,,1,,mulleky01
2024,920,Lucas Sims,30,2TM,2LG,58,0,0,49.1,9,4,5,0,1,1.0,,,0,0.0,1.64,1.33,0.16,1.33,,,,,,,1,,simslu01
2024,920,Lucas Sims,30,CIN,NL,43,0,0,35.1,6,3,3,0,1,1.0,,,0,0.0,1.53,1.35,0.14,1.34,,,,,,,1,,simslu01
2024,920,Lucas Sims,30,BOS,AL,15,0,0,14.0,3,1,2,0,0,1.0,,,0,0.0,1.93,1.29,0.2,1.29,,,,,,,1,,simslu01
2024,921,Austin Wynns,33,CIN,NL,6,6,4,49.0,50,44,6,0,0,1.0,1.0,24.0,2,49.0,9.18,9.06,8.33,8.93,0.0,2.0,8.0,4.0,33.3,1.0,/2H,,wynnsau01
2024,922,Buddy Kennedy,25,2TM,2LG,10,4,4,49.0,24,9,15,0,3,1.0,0.0,7.0,1,24.0,4.41,3.54,2.4,3.37,,,,,,,/H45D,,kennebu01
2024,922,Buddy Kennedy,25,DET,AL,5,2,2,24.0,14,5,9,0,2,1.0,0.0,10.0,1,50.0,5.25,3.83,2.8,3.6,,,,,,,/4H5,,kennebu01
2024,922,Buddy Kennedy,25,PHI,NL,5,2,2,25.0,10,4,6,0,1,1.0,0.0,5.0,0,0.0,3.6,3.28,2.0,3.14,,,,,,,/H54D,,kennebu01
2024,923,Spencer Bivens,30,SFG,NL,27,2,0,48.2,13,6,7,0,1,1.0,,,1,4.0,2.4,1.37,0.48,1.34,,,,,,,1,,bivensp01
2024,924,Kyle Leahy,27,STL,NL,33,0,0,48.2,5,1,3,1,1,0.8,,,0,0.0,0.74,1.37,0.12,1.34,,,,,,,1,,leahyky01
2024,925,Matt Moore,35,LAA,AL,51,0,0,48.1,7,1,6,0,0,1.0,,,0,0.0,1.3,1.3,0.14,1.29,,,,,,,1,,moorema02
2024,926,Zach Pop,27,TOR,AL,58,0,0,48.1,9,3,5,1,0,0.889,,,-2,-8.0,1.49,1.3,0.14,1.29,,,,,,,1,,popza01
2024,927,Sam Haggerty,30,SEA,AL,7,5,3,48.0,8,6,1,1,0,0.875,2.0,38.0,0,0.0,1.31,2.27,1.0,2.24,,,,,,,/7H9D,,haggesa01
2024,928,Joe Boyle,24,OAK,AL,13,10,0,47.2,4,1,2,1,0,0.75,,,-2,-8.0,0.57,1.3,0.23,1.29,,,,,,,1,,boylejo01
2024,929,Christian Scott,25,NYM,NL,9,9,0,47.1,5,3,2,0,0,1.0,,,1,4.0,0.95,1.35,0.56,1.34,,,,,,,/1,,scottch01
2024,930,Caleb Thielbar,37,MIN,AL,59,0,0,47.1,7,1,5,1,0,0.857,,,-1,-4.0,1.14,1.31,0.1,1.29,,,,,,,1,,thielca01
2024,931,Stephen Kolek,27,SDP,NL,42,0,0,46.2,9,1,8,0,0,1.0,,,0,0.0,1.74,1.37,0.21,1.34,,,,,,,1,,kolekst01
2024,932,Blake Treinen,36,LAD,NL,50,0,0,46.2,6,2,3,1,0,0.833,,,-2,-9.0,0.96,1.37,0.1,1.34,,,,,,,1,,treinbl01
2024,933,Justin Wilson,36,CIN,NL,60,0,0,46.2,8,2,4,2,0,0.75,,,0,0.0,1.16,1.37,0.1,1.34,,,,,,,1,,wilsoju10
2024,934,Trevor Megill,30,MIL,NL,48,0,0,46.1,5,2,3,0,1,1.0,,,-1,-4.0,0.97,1.36,0.1,1.34,,,,,,,1,,megiltr01
2024,935,Jason Delay,29,PIT,NL,6,5,4,46.0,44,42,2,0,0,1.0,1.0,26.0,0,0.0,8.61,9.06,7.33,8.93,0.0,2.0,1.0,1.0,50.0,0.0,/2DH,,delayja01
2024,936,Jordan Wicks,24,CHC,NL,11,10,0,46.0,4,0,4,0,1,1.0,,,-1,-4.0,0.78,1.37,0.36,1.34,,,,,,,1,,wicksjo01
2024,937,Brendon Little,27,TOR,AL,49,0,0,45.2,15,6,9,0,2,1.0,,,0,0.0,2.96,1.32,0.31,1.29,,,,,,,1,,littlbr02
2024,938,Shawn Dubin,28,HOU,AL,31,2,0,45.1,6,5,1,0,0,1.0,,,0,0.0,1.19,1.31,0.19,1.29,,,,,,,1,,dubinsh01
2024,939,Pete Fairbanks,30,TBR,AL,46,0,0,45.1,7,2,5,0,0,1.0,,,0,0.0,1.39,1.31,0.15,1.29,,,,,,,1,,fairbpe01
2024,940,Brant Hurter,25,DET,AL,10,1,0,45.1,4,3,1,0,0,1.0,,,-1,-4.0,0.79,1.31,0.4,1.29,,,,,,,1,,hurtebr01
2024,941,Drew Waters,25,KCR,AL,6,5,3,45.0,11,9,1,1,0,0.909,0.0,5.0,0,0.0,2.0,2.28,1.67,2.23,,,,,,,/97H,,waterdr01
2024,942,Yohan Ramírez,29,4TM,2LG,38,0,0,45.0,9,3,4,2,0,0.778,,,1,4.0,1.4,1.36,0.18,1.33,,,,,,,1,,ramiryo01
2024,942,Yohan Ramírez,29,2TM,NL,32,0,0,37.2,7,2,3,2,0,0.714,,,0,0.0,1.19,1.36,0.16,1.34,,,,,,,1,,ramiryo01
2024,942,Yohan Ramírez,29,2TM,AL,6,0,0,7.1,2,1,1,0,0,1.0,,,1,27.0,2.45,1.35,0.33,1.3,,,,,,,/1,,ramiryo01
2024,942,Yohan Ramírez,29,NYM,NL,5,0,0,8.1,0,0,0,0,0,,,,0,0.0,0.0,1.4,0.0,1.34,,,,,,,/1,,ramiryo01
2024,942,Yohan Ramírez,29,BAL,AL,5,0,0,6.0,2,1,1,0,0,1.0,,,1,33.0,3.0,1.35,0.4,1.3,,,,,,,/1,,ramiryo01
2024,942,Yohan Ramírez,29,LAD,NL,27,0,0,29.1,7,2,3,2,0,0.714,,,0,0.0,1.53,1.35,0.19,1.34,,,,,,,1,,ramiryo01
2024,942,Yohan Ramírez,29,BOS,AL,1,0,0,1.1,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.3,,,,,,,/1,,ramiryo01
2024,943,Chris Martin,38,BOS,AL,45,0,0,44.1,16,8,7,1,0,0.938,,,0,0.0,3.05,1.3,0.33,1.29,,,,,,,1,,martich02
2024,944,Steven Matz,33,STL,NL,12,7,0,44.1,10,2,7,1,2,0.9,,,1,5.0,1.83,1.36,0.75,1.34,,,,,,,1,,matzst01
2024,945,Drew Thorpe,23,CHW,AL,9,9,0,44.1,14,10,3,1,0,0.929,,,-1,-5.0,2.64,1.3,1.44,1.29,,,,,,,/1,,thorpdr01
2024,946,Jhony Brito,26,SDP,NL,26,0,0,43.2,8,2,5,1,0,0.875,,,-1,-5.0,1.44,1.36,0.27,1.34,,,,,,,1,,britojh01
2024,947,Jacob Latz,28,TEX,AL,46,0,0,43.2,5,2,3,0,0,1.0,,,-1,-5.0,1.03,1.32,0.11,1.29,,,,,,,1,,latzja01
2024,948,Daniel Lynch IV,27,KCR,AL,16,3,0,43.1,10,3,6,1,1,0.9,,,0,0.0,1.87,1.31,0.56,1.29,,,,,,,1,,lynchda02
2024,949,Max Scherzer,39,TEX,AL,9,9,0,43.1,10,4,5,1,0,0.9,,,0,0.0,1.87,1.31,1.0,1.29,,,,,,,/1,,scherma01
2024,950,Jonathan Hernández,27,2TM,AL,29,1,0,43.1,9,7,2,0,0,1.0,,,0,0.0,1.87,1.31,0.31,1.29,,,,,,,1,,hernajo02
2024,950,Jonathan Hernández,27,TEX,AL,26,1,0,41.0,8,7,1,0,0,1.0,,,0,0.0,1.76,1.32,0.31,1.29,,,,,,,1,,hernajo02
2024,950,Jonathan Hernández,27,SEA,AL,3,0,0,2.1,1,0,1,0,0,1.0,,,0,0.0,3.86,1.16,0.33,1.3,,,,,,,/1,,hernajo02
2024,951,DL Hall,25,MIL,NL,13,7,0,43.0,3,0,3,0,0,1.0,,,0,0.0,0.63,1.36,0.23,1.34,,,,,,,1,,halldl01
2024,952,Porter Hodge,23,CHC,NL,39,0,0,43.0,8,5,3,0,0,1.0,,,1,5.0,1.67,1.36,0.21,1.34,,,,,,,1,,hodgepo01
2024,953,Niko Kavadas,25,LAA,AL,5,5,5,43.0,48,47,1,0,2,1.0,1.0,22.0,0,0.0,10.05,8.04,9.6,7.92,,,,,,,D/3H,,kavadni01
2024,954,Harold Ramírez,29,TBR,AL,7,5,0,43.0,16,16,0,0,0,1.0,2.0,42.0,3,84.0,3.35,2.26,2.29,2.24,,,,,,,D/H97,,ramirha02
2024,955,Cam Booser,32,BOS,AL,43,0,0,42.2,7,3,3,1,0,0.857,,,1,5.0,1.27,1.31,0.14,1.29,,,,,,,1,,booseca01
2024,956,Tommy Kahnle,34,NYY,AL,50,0,0,42.2,6,4,2,0,0,1.0,,,-2,-9.0,1.27,1.31,0.12,1.29,,,,,,,1,,kahnlto01
2024,957,Sam Long,28,KCR,AL,43,0,0,42.2,7,1,6,0,1,1.0,,,0,0.0,1.48,1.31,0.16,1.29,,,,,,,1,,longsa01
2024,958,Tim Mayza,32,2TM,AL,50,0,0,42.2,10,4,6,0,1,1.0,,,-2,-9.0,2.11,1.31,0.2,1.29,,,,,,,1,,mayzati01
2024,958,Tim Mayza,32,TOR,AL,35,0,0,24.2,2,1,1,0,0,1.0,,,-2,-16.0,0.73,1.31,0.06,1.29,,,,,,,1,,mayzati01
2024,958,Tim Mayza,32,NYY,AL,15,0,0,18.0,8,3,5,0,1,1.0,,,0,0.0,4.0,1.3,0.53,1.29,,,,,,,1,,mayzati01
2024,959,Xzavion Curry,25,2TM,2LG,16,5,0,42.2,2,2,0,0,0,1.0,,,0,0.0,0.42,1.33,0.13,1.32,,,,,,,1,,curryxz01
2024,959,Xzavion Curry,25,CLE,AL,7,4,0,24.2,0,0,0,0,0,,,,0,0.0,0.0,1.31,0.0,1.29,,,,,,,/1,,curryxz01
2024,959,Xzavion Curry,25,MIA,NL,9,1,0,18.0,2,2,0,0,0,1.0,,,0,0.0,1.0,1.35,0.22,1.34,,,,,,,/1,,curryxz01
2024,960,Adam Oller,29,MIA,NL,8,8,0,42.1,3,1,2,0,0,1.0,,,0,0.0,0.64,1.36,0.38,1.34,,,,,,,/1,,ollerad01
2024,961,Tyler Black,23,MIL,NL,6,6,2,42.0,44,42,2,0,5,1.0,0.0,6.0,1,29.0,9.43,8.29,7.33,8.18,,,,,,,D/3H,,blackty01
2024,962,Eli Morgan,28,CLE,AL,32,0,0,42.0,13,4,9,0,0,1.0,,,0,0.0,2.79,1.31,0.41,1.29,,,,,,,1,,morgael01
2024,963,Darren McCaughan,28,2TM,2LG,12,5,0,42.0,5,0,4,1,0,0.8,,,0,0.0,0.86,1.35,0.33,1.33,,,,,,,1,,mccauda01
2024,963,Darren McCaughan,28,MIA,NL,10,5,0,36.0,4,0,3,1,0,0.75,,,0,0.0,0.75,1.35,0.3,1.34,,,,,,,1,,mccauda01
2024,963,Darren McCaughan,28,CLE,AL,2,0,0,6.0,1,0,1,0,0,1.0,,,0,0.0,1.5,1.35,0.5,1.3,,,,,,,/1,,mccauda01
2024,964,Ryan McKenna,27,2TM,2LG,12,5,1,42.0,14,14,0,0,0,1.0,-2.0,-51.0,0,0.0,3.0,2.25,1.17,2.22,,,,,,,/9H78,,mckenry01
2024,964,Ryan McKenna,27,BAL,AL,8,3,1,30.0,11,11,0,0,0,1.0,-1.0,-48.0,-1,-40.0,3.3,2.28,1.38,2.24,,,,,,,/9H78,,mckenry01
2024,964,Ryan McKenna,27,SFG,NL,4,2,0,12.0,3,3,0,0,0,1.0,-1.0,-60.0,1,100.0,2.25,2.18,0.75,2.18,,,,,,,/9H7,,mckenry01
2024,965,Collin Snider,28,SEA,AL,42,0,0,41.2,9,5,3,1,0,0.889,,,0,0.0,1.73,1.32,0.19,1.29,,,,,,,1,,snideco01
2024,966,Edwin Uceta,26,TBR,AL,30,0,0,41.2,3,2,1,0,0,1.0,,,-1,-5.0,0.65,1.32,0.1,1.29,,,,,,,1,,ucetaed01
2024,967,Jordan Weems,31,WSN,NL,41,0,0,41.2,10,1,8,1,1,0.9,,,1,5.0,1.94,1.36,0.22,1.34,,,,,,,1,,weemsjo01
2024,968,Austin Adams,33,OAK,AL,56,0,0,41.1,4,2,2,0,1,1.0,,,-1,-5.0,0.87,1.31,0.07,1.29,,,,,,,1,,adamsau02
2024,969,Will Smith,34,KCR,AL,45,0,0,41.1,10,0,7,3,0,0.7,,,1,5.0,1.52,1.31,0.16,1.29,,,,,,,1,,smithwi04
2024,970,Brad Keller,28,2TM,AL,16,2,0,41.1,8,5,3,0,0,1.0,,,0,0.0,1.74,1.31,0.5,1.29,,,,,,,1,,kellebr01
2024,970,Brad Keller,28,CHW,AL,5,2,0,16.2,4,3,1,0,0,1.0,,,0,0.0,2.16,1.3,0.8,1.3,,,,,,,/1,,kellebr01
2024,970,Brad Keller,28,BOS,AL,11,0,0,24.2,4,2,2,0,0,1.0,,,0,0.0,1.46,1.31,0.36,1.29,,,,,,,1,,kellebr01
2024,971,Kyle Schwarber,31,PHI,NL,5,5,3,41.0,10,10,0,0,0,1.0,0.0,0.0,0,0.0,2.2,2.22,2.0,2.18,,,,,,,*D/7H,MVP-15,schwaky01
2024,972,Jesús Tinoco,29,3TM,2LG,32,0,0,40.2,6,3,3,0,0,1.0,,,-1,-5.0,1.33,1.35,0.19,1.33,,,,,,,1,,tinocje01
2024,972,Jesús Tinoco,29,2TM,NL,23,0,0,30.2,6,3,3,0,0,1.0,,,0,0.0,1.76,1.35,0.26,1.34,,,,,,,1,,tinocje01
2024,972,Jesús Tinoco,29,TEX,AL,9,0,0,10.0,0,0,0,0,0,,,,-1,-20.0,0.0,1.35,0.0,1.29,,,,,,,/1,,tinocje01
2024,972,Jesús Tinoco,29,CHC,NL,2,0,0,4.0,2,0,2,0,0,1.0,,,0,0.0,4.5,1.35,1.0,1.35,,,,,,,/1,,tinocje01
2024,972,Jesús Tinoco,29,MIA,NL,21,0,0,26.2,4,3,1,0,0,1.0,,,0,0.0,1.35,1.35,0.19,1.34,,,,,,,1,,tinocje01
2024,973,Jake Bird,28,COL,NL,35,0,0,40.0,5,0,5,0,0,1.0,,,0,0.0,1.13,1.35,0.14,1.34,,,,,,,1,,birdja01
2024,974,Luis Medina,25,OAK,AL,8,8,0,40.0,8,4,3,1,1,0.875,,,1,5.0,1.58,1.31,0.88,1.29,,,,,,,/1,,medinlu02
2024,975,Matthew Boyd,33,CLE,AL,8,8,0,39.2,5,1,3,1,0,0.8,,,0,0.0,0.91,1.32,0.5,1.29,,,,,,,/1,,boydma01
2024,976,Paul Sewald,34,ARI,NL,42,0,0,39.2,6,3,3,0,0,1.0,,,0,0.0,1.36,1.36,0.14,1.34,,,,,,,1,,sewalpa01
2024,977,Kyle Bradish,27,BAL,AL,8,8,0,39.1,11,4,7,0,0,1.0,,,2,10.0,2.52,1.3,1.38,1.29,,,,,,,/1,,bradiky01
2024,978,Erik Swanson,30,TOR,AL,45,0,0,39.1,5,2,2,1,0,0.8,,,0,0.0,0.92,1.3,0.09,1.29,,,,,,,1,,swanser01
2024,979,Alex Wood,33,OAK,AL,9,9,0,39.1,9,2,7,0,1,1.0,,,2,10.0,2.06,1.3,1.0,1.29,,,,,,,/1,,woodal02
2024,980,Liván Soto,24,BAL,AL,11,4,1,39.0,17,6,11,0,5,1.0,0.0,-9.0,0,0.0,3.92,3.76,1.42,3.38,,,,,,,/456DH,,sotoli01
2024,981,Brett Sullivan,30,SDP,NL,7,4,4,39.0,47,45,1,1,0,0.979,0.0,0.0,-1,-31.0,10.62,9.0,6.57,8.73,0.0,0.0,5.0,1.0,16.7,0.0,/23H,,sullibr01
2024,982,Tyler Heineman,33,2TM,AL,7,4,4,39.0,42,39,3,0,1,1.0,2.0,62.0,2,62.0,9.69,8.93,6.0,7.93,0.0,1.0,0.0,2.0,100.0,1.0,/21D,,heinety01
2024,982,Tyler Heineman,33,BOS,AL,1,0,0,2.0,3,2,1,0,0,1.0,1.0,600.0,1,600.0,13.5,9.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,/2D,,heinety01
2024,982,Tyler Heineman,33,TOR,AL,6,4,4,37.0,39,37,2,0,1,1.0,1.0,32.0,1,32.0,9.49,8.93,6.5,7.75,0.0,1.0,0.0,1.0,100.0,1.0,/21,,heinety01
2024,983,Yimi García,33,2TM,AL,39,0,0,39.0,3,1,2,0,0,1.0,,,0,0.0,0.69,1.32,0.08,1.29,,,,,,,1,,garciyi01
2024,983,Yimi García,33,TOR,AL,29,0,0,30.0,0,0,0,0,0,,,,-1,-7.0,0.0,1.32,0.0,1.29,,,,,,,1,,garciyi01
2024,983,Yimi García,33,SEA,AL,10,0,0,9.0,3,1,2,0,0,1.0,,,1,22.0,3.0,1.3,0.3,1.29,,,,,,,1,,garciyi01
2024,984,Scott Alexander,34,OAK,AL,45,0,0,38.2,8,1,7,0,0,1.0,,,1,5.0,1.86,1.3,0.18,1.29,,,,,,,1,,alexasc02
2024,985,Joey Cantillo,24,CLE,AL,9,8,0,38.2,2,0,2,0,0,1.0,,,-1,-5.0,0.47,1.3,0.22,1.29,,,,,,,/1,,cantijo01
2024,986,Tayler Saucedo,31,SEA,AL,53,0,0,38.2,10,0,9,1,0,0.9,,,0,0.0,2.09,1.3,0.17,1.29,,,,,,,1,,sauceta01
2024,987,Tommy Henry,26,ARI,NL,9,7,0,38.1,4,3,1,0,0,1.0,,,0,0.0,0.94,1.36,0.44,1.34,,,,,,,/1,,henryto01
2024,988,Rafael Montero,33,HOU,AL,41,0,0,38.1,5,1,3,1,0,0.8,,,-2,-10.0,0.94,1.31,0.1,1.29,,,,,,,1,,montera01
2024,989,Wandy Peralta,32,SDP,NL,46,0,0,38.1,7,2,5,0,0,1.0,,,1,5.0,1.64,1.36,0.15,1.34,,,,,,,1,,peralwa01
2024,990,Eddy Alvarez,34,NYM,NL,12,3,0,38.0,18,9,9,0,1,1.0,1.0,22.0,1,32.0,4.26,4.03,1.38,3.85,,,,,,,4/H16,,alvared01
2024,991,Jorge Barrosa,23,ARI,NL,6,3,3,38.0,11,10,0,1,0,0.909,1.0,38.0,1,32.0,2.37,2.2,1.67,2.18,,,,,,,/8H7,,barrojo01
2024,992,Jake Cousins,29,NYY,AL,37,0,0,38.0,6,0,6,0,0,1.0,,,-1,-5.0,1.42,1.3,0.16,1.29,,,,,,,1,,cousija01
